"source","mode","target","id"
"ccpA","repression","phrE","ccpAphrErepression"
"codY","repression","phrE","codYphrErepression"
"abrB","repression","phrE","abrBphrErepression"
"sigA","activation","phrE","sigAphrEactivation"
"sigH","activation","phrE","sigHphrEactivation"
"comA","activation","phrE","comAphrEactivation"
"sigG","activation","sleB","sigGsleBactivation"
"sigG","activation","ypeB","sigGypeBactivation"
"spo0A","repression","abrB","spo0AabrBrepression"
"abrB","repression","abrB","abrBabrBrepression"
"sigA","activation","abrB","sigAabrBactivation"
"spo0A","activation","sdpB","spo0AsdpBactivation"
"spo0A","activation","sdpA","spo0AsdpAactivation"
"spo0A","activation","sdpC","spo0AsdpCactivation"
"rok","repression","sdpB","roksdpBrepression"
"rok","repression","sdpA","roksdpArepression"
"rok","repression","sdpC","roksdpCrepression"
"abrB","repression","sdpB","abrBsdpBrepression"
"abrB","repression","sdpA","abrBsdpArepression"
"abrB","repression","sdpC","abrBsdpCrepression"
"sigD","activation","tlpB","sigDtlpBactivation"
"sigA","activation","ybfK","sigAybfKactivation"
"sigA","activation","ybfM","sigAybfMactivation"
"sigA","activation","pssA","sigApssAactivation"
"sigA","activation","psd","sigApsdactivation"
"sigX","activation","ybfK","sigXybfKactivation"
"sigX","activation","ybfM","sigXybfMactivation"
"sigX","activation","pssA","sigXpssAactivation"
"sigX","activation","psd","sigXpsdactivation"
"codY","activation","ackA","codYackAactivation"
"ccpA","activation","ackA","ccpAackAactivation"
"sigA","activation","ackA","sigAackAactivation"
"sigB","activation","forE1","sigBforE1activation"
"sigB","activation","forC1","sigBforC1activation"
"sigB","activation","ipi","sigBipiactivation"
"sigK","activation","pghL","sigKpghLactivation"
"sigD","activation","degR","sigDdegRactivation"
"ccpA","repression","topA","ccpAtopArepression"
"ccpA","repression","sucD","ccpAsucDrepression"
"ccpA","repression","sucC","ccpAsucCrepression"
"ccpA","repression","dprA","ccpAdprArepression"
"nadR","repression","niaP","nadRniaPrepression"
"cssR","activation","cssS","cssRcssSactivation"
"cssR","activation","cssR","cssRcssRactivation"
"sigA","activation","cssS","sigAcssSactivation"
"sigA","activation","cssR","sigAcssRactivation"
"spoVT","repression","ykoS","spoVTykoSrepression"
"spoVT","repression","ykoT","spoVTykoTrepression"
"sigG","activation","ykoS","sigGykoSactivation"
"sigG","activation","ykoT","sigGykoTactivation"
"nagR","repression","nagB","nagRnagBrepression"
"nagR","repression","nagR","nagRnagRrepression"
"nagR","repression","nagA","nagRnagArepression"
"ccpA","repression","nagB","ccpAnagBrepression"
"ccpA","repression","nagR","ccpAnagRrepression"
"ccpA","repression","nagA","ccpAnagArepression"
"sigA","activation","nagB","sigAnagBactivation"
"sigA","activation","nagR","sigAnagRactivation"
"sigA","activation","nagA","sigAnagAactivation"
"sigA","activation","pbpF","sigApbpFactivation"
"sigG","activation","pbpF","sigGpbpFactivation"
"lexA","repression","ydiO","lexAydiOrepression"
"lexA","repression","ydiP","lexAydiPrepression"
"ccpC","repression","ccpC","ccpCccpCrepression"
"sigA","activation","ccpC","sigAccpCactivation"
"yodB","repression","catE","yodBcatErepression"
"yodB","repression","catD","yodBcatDrepression"
"catR","repression","catE","catRcatErepression"
"catR","repression","catD","catRcatDrepression"
"sigA","activation","catE","sigAcatEactivation"
"sigA","activation","catD","sigAcatDactivation"
"ccpN","repression","gapB","ccpNgapBrepression"
"ccpN","repression","speD","ccpNspeDrepression"
"sigA","activation","gapB","sigAgapBactivation"
"sigA","activation","speD","sigAspeDactivation"
"sigE","activation","spoIIM","sigEspoIIMactivation"
"ansR","repression","ansR","ansRansRrepression"
"S-box","repression","mtnA","S-boxmtnArepression"
"S-box","repression","mtnK","S-boxmtnKrepression"
"sigA","activation","mtnA","sigAmtnAactivation"
"sigA","activation","mtnK","sigAmtnKactivation"
"spoIIID","repression","murD","spoIIIDmurDrepression"
"spoIIID","repression","mraY","spoIIIDmraYrepression"
"spoIIID","repression","spoVE","spoIIIDspoVErepression"
"spoIIID","repression","murE","spoIIIDmurErepression"
"sigE","activation","murD","sigEmurDactivation"
"sigE","activation","mraY","sigEmraYactivation"
"sigE","activation","spoVE","sigEspoVEactivation"
"sigE","activation","murE","sigEmurEactivation"
"spo0A","activation","spoIIE","spo0AspoIIEactivation"
"sigA","activation","spoIIE","sigAspoIIEactivation"
"sigK","activation","lytH","sigKlytHactivation"
"malR","activation","ywkB","malRywkBactivation"
"malR","activation","maeA","malRmaeAactivation"
"sigA","activation","ywkB","sigAywkBactivation"
"sigA","activation","maeA","sigAmaeAactivation"
"abrB","repression","ybdO","abrBybdOrepression"
"sigD","activation","ybdO","sigDybdOactivation"
"sigE","activation","yjfA","sigEyjfAactivation"
"padR","repression","yveF","padRyveFrepression"
"padR","repression","yveG","padRyveGrepression"
"padR","repression","padC","padRpadCrepression"
"lexA","repression","yqzH","lexAyqzHrepression"
"spo0A","repression","ykaA","spo0AykaArepression"
"spo0A","repression","pit","spo0Apitrepression"
"gerE","repression","cotM","gerEcotMrepression"
"sigE","activation","cotM","sigEcotMactivation"
"sigK","activation","cotM","sigKcotMactivation"
"codY","repression","yxbB","codYyxbBrepression"
"codY","repression","yxbA","codYyxbArepression"
"codY","repression","yxnB","codYyxnBrepression"
"abrB","repression","yxbB","abrByxbBrepression"
"abrB","repression","yxbA","abrByxbArepression"
"abrB","repression","yxnB","abrByxnBrepression"
"sigA","activation","yxbB","sigAyxbBactivation"
"sigA","activation","yxbA","sigAyxbAactivation"
"sigA","activation","yxnB","sigAyxnBactivation"
"rghR","repression","rapH","rghRrapHrepression"
"comK","activation","phrH","comKphrHactivation"
"comK","activation","rapH","comKrapHactivation"
"abrB","repression","phrH","abrBphrHrepression"
"abrB","repression","rapH","abrBrapHrepression"
"sigA","activation","rapH","sigArapHactivation"
"spoIIID","activation","spoIVCA","spoIIIDspoIVCAactivation"
"sigE","activation","spoIVCA","sigEspoIVCAactivation"
"sigG","activation","pdaA","sigGpdaAactivation"
"resD","activation","nrdI","resDnrdIactivation"
"resD","activation","nrdE","resDnrdEactivation"
"resD","activation","ymaB","resDymaBactivation"
"resD","activation","nrdF","resDnrdFactivation"
"nrdR","repression","nrdI","nrdRnrdIrepression"
"nrdR","repression","nrdE","nrdRnrdErepression"
"nrdR","repression","ymaB","nrdRymaBrepression"
"nrdR","repression","nrdF","nrdRnrdFrepression"
"sigA","activation","nrdI","sigAnrdIactivation"
"sigA","activation","nrdE","sigAnrdEactivation"
"sigA","activation","ymaB","sigAymaBactivation"
"sigA","activation","nrdF","sigAnrdFactivation"
"perR","repression","nrdI","perRnrdIrepression"
"perR","repression","nrdE","perRnrdErepression"
"perR","repression","ymaB","perRymaBrepression"
"perR","repression","nrdF","perRnrdFrepression"
"gutR","activation","fruC","gutRfruCactivation"
"gutR","activation","gutB","gutRgutBactivation"
"gutR","activation","gutP","gutRgutPactivation"
"sigA","activation","fruC","sigAfruCactivation"
"sigA","activation","gutB","sigAgutBactivation"
"sigA","activation","gutP","sigAgutPactivation"
"phoP","activation","yxiO","phoPyxiOactivation"
"codY","repression","kapB","codYkapBrepression"
"codY","repression","kinB","codYkinBrepression"
"sigA","activation","kapB","sigAkapBactivation"
"sigA","activation","kinB","sigAkinBactivation"
"spoIIID","activation","gerE","spoIIIDgerEactivation"
"sigK","activation","gerE","sigKgerEactivation"
"perR","repression","spx","perRspxrepression"
"sigW","activation","spx","sigWspxactivation"
"sigB","activation","spx","sigBspxactivation"
"sigX","activation","spx","sigXspxactivation"
"sigM","activation","spx","sigMspxactivation"
"sigA","activation","spx","sigAspxactivation"
"codY","repression","bacB","codYbacBrepression"
"codY","repression","bacC","codYbacCrepression"
"codY","repression","bacD","codYbacDrepression"
"codY","repression","bacA","codYbacArepression"
"codY","repression","bacE","codYbacErepression"
"codY","repression","bacF","codYbacFrepression"
"abrB","repression","bacB","abrBbacBrepression"
"abrB","repression","bacC","abrBbacCrepression"
"abrB","repression","bacD","abrBbacDrepression"
"abrB","repression","bacA","abrBbacArepression"
